bundesland;schulart;schulfach;lehrplan;jahrgangsstufe;schulstufe;niveaustufe;bildungsgangniveau;niveau;stufen_quelle;rollen;klasse;eltern;knoten;knoten_uri;lehrplan_uri
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Kernphysik III;"Strahlenquellen; Radionuklide";https://lp-rlp.org/resource/kompetenz-19445-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenschutz;"Strahlenquellen; Radionuklide";https://lp-rlp.org/resource/kompetenz-26892-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik;Strahlenschutz;https://lp-rlp.org/resource/kompetenzbereich-6109-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Physik der Atmosphäre / Geophysik;"Strahlungsgesetze; Strahlungsbilanz; Klimamodelle";https://lp-rlp.org/resource/kompetenz-26829-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik;Wellenoptik;https://lp-rlp.org/resource/kompetenzbereich-6098-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik;Wellenoptik I;https://lp-rlp.org/resource/kompetenzbereich-4839-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;themenbereich;Kompetenzbereich (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | Element (RP) | CE-Bereich;Lehrplan Physik;Wellenoptik II;https://lp-rlp.org/resource/kompetenzbereich-4854-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Kernphysik III;biologische Strahlenwirkung;https://lp-rlp.org/resource/kompetenz-19447-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenschutz;biologische Strahlenwirkung;https://lp-rlp.org/resource/kompetenz-26894-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Mikroobjekte II;experimentelle Belege (Bragg- Reflexion, Elektronenbeugung, Grenzwellenlänge);https://lp-rlp.org/resource/kompetenz-26863-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;"harte Röntgenstrahlung; Schwächungsgesetze; Abschirmung";https://lp-rlp.org/resource/kompetenz-26819-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Wellenoptik II;technische Anwendungen der Lichtinterferenz (Holografie, Interferometrie, räumliches Filtern, ...);https://lp-rlp.org/resource/kompetenz-19437-1;https://lp-rlp.org/resource/lehrplan-287-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Harmonische Wellen und ihre Superposition;Beugung und Interferenz am Einzelspalt mit monochromatischem Licht;https://lp-rlp.org/resource/kompetenz-31005-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;Biologische Strahlenwirkung;https://lp-rlp.org/resource/kompetenz-30726-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;Biologische Strahlenwirkung;https://lp-rlp.org/resource/kompetenz-31085-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;Dosis-Effekt-Kurven, linearquadratisches Modell, fraktionierte Bestrahlung;https://lp-rlp.org/resource/kompetenz-31089-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;Energiedeposition verschiedener Strahlungsarten (z. B. Gamma-, Ionen-, Protonen-, Alphastrahlung) im Gewebe;https://lp-rlp.org/resource/kompetenz-31088-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;Energiedeposition verschiedener Strahlungsarten (z. B. Gamma-, Ionen-, Protonen-, Alphastrahlung) im Gewebe;https://lp-rlp.org/resource/kompetenz-30729-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Wechselwirkung von Quantenobjekten;Entstehung der Röntgenstrahlung;https://lp-rlp.org/resource/kompetenz-31075-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Superposition von Wellen;Entstehung des Spektrums von weißem Licht am Doppelspalt;https://lp-rlp.org/resource/kompetenz-30668-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Harmonische Wellen und ihre Superposition;Entstehung des Spektrums von weißem Licht am Doppelspalt;https://lp-rlp.org/resource/kompetenz-31004-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Kosmologie;Entwicklung des Universums (Urknalltheorie, Hintergrundstrahlung, Hubble-Gesetz, Weltalter);https://lp-rlp.org/resource/kompetenz-31114-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Kosmologie;Entwicklung des Universums (Urknalltheorie, Hintergrundstrahlung, Hubble-Gesetz, Weltalter);https://lp-rlp.org/resource/kompetenz-30761-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Harmonische Wellen und ihre Superposition;Experimentelle Wellenlängenbestimmung von monochromatischem Licht;https://lp-rlp.org/resource/kompetenz-31006-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Superposition von Wellen;Experimentelle Wellenlängenbestimmung von monochromatischem Licht;https://lp-rlp.org/resource/kompetenz-30669-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Anwendungsbeispiele für Teilchen in Feldern;Fadenstrahlrohr zur Bestimmung von e/m;https://lp-rlp.org/resource/kompetenz-30677-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Anwendungsbeispiele für Teilchen in Feldern;Fadenstrahlrohr zur Bestimmung von e/m;https://lp-rlp.org/resource/kompetenz-31036-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;Grenzwerte, Strahlenschutz;https://lp-rlp.org/resource/kompetenz-30727-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;Grenzwerte, Strahlenschutz;https://lp-rlp.org/resource/kompetenz-31086-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;Harte Röntgenstrahlung, Schwächungsgesetz, Abschirmung;https://lp-rlp.org/resource/kompetenz-30728-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Strahlenbiophysik;Harte Röntgenstrahlung, Schwächungsgesetz, Abschirmung;https://lp-rlp.org/resource/kompetenz-31087-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Superposition von Wellen;Interferenz am Doppelspalt mit monochromatischem Licht;https://lp-rlp.org/resource/kompetenz-30667-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Harmonische Wellen und ihre Superposition;Interferenz am Doppelspalt mit monochromatischem Licht;https://lp-rlp.org/resource/kompetenz-31003-1;https://lp-rlp.org/resource/lehrplan-384-1
Rheinland-Pfalz;Schulartübergreifend;Physik;Lehrplan Physik - Sekundarstufe II;Jahrgangsstufe 11 | Jahrgangsstufe 12 | Jahrgangsstufe 13;;;;;lehrplan;kompetenz;Kompetenz (RP) | http://purl.obolibrary.org/obo/BFO_0000001 | http://purl.obolibrary.org/obo/BFO_0000002 | http://purl.obolibrary.org/obo/BFO_0000031 | http://purl.obolibrary.org/obo/IAO_0000030 | http://www.w3.org/2002/07/owl#NamedIndividual | Curriculares Element | CE-Kompetenzspezifikation | Element (RP);Wechselwirkung von Quantenobjekten;Interferenzphänomene (z. B. Elektronenbeugungsröhre, Bragg-Reflexion);https://lp-rlp.org/resource/kompetenz-31074-1;https://lp-rlp.org/resource/lehrplan-384-1
